,type,start,end,text,label,name
13488,text,8531,9402,"Zayuri: [Laughs]. I was like, ""Why does that upset you that much? We're not
   even talking about you, Cynthia. Why do you take it personal?"" [Emphasis].
   She was like really mad about it. I remember that once she told the
   principal that we were molesting her in the sense that we were annoying.
   ""She's so annoying. She's constantly talking about all the other girls."" I
   was like, ""We don't even mention their names. How did you figure out that?""
   It was really confusing for me. Why do you think that we're speaking about
   you when we don't even mention your name? And I never confronted her, to be
   honest, because I am not that kind of people. I know that I should have
   confronted her and be like, ""What is your problem with me? Can we make
   something about it?"" but it was too much for me. One day she will get tired
   of it. She didn't.
 
 
  ","Return to Mexico, Bullying",Zayuri
13489,text,7901,8155,"Zayuri: Not that many. I have never made that many friends. And most of my
   friends were people I will say that related to me—in a sense that they were
   also Latin or Black. We didn't get that many white friends. [Laughs]. Yeah.
   Not really.
 
 
  ","Return to Mexico, Friends",Zayuri
13490,text,8197,8428,"Zayuri: They were not used to us. For example, I remember a girl that she
   got really angry when she find out that I was speaking Spanish with another
   girl. She was like really annoyed by that, and I was like, ""Why do—""
 
 
  ","Return to Mexico, Discrimination/stigmatization",Zayuri
13491,text,7264,7531,"Zayuri: Yeah, that was my chance to make a friend. I'm really shy. It
   really causes me to not talk to people. It's really hard for me to do that.
   I still have nightmares with that. I was like, ""I could have made a good
   friend, and I just let it pass.""
 
 
  ","Mexico, Discrimination/stigmatization",Zayuri
13492,text,6575,7244,"ayuri: No, I said it in Spanish. She was like, ""Okay,"" and she sat next to
   me. She had this beautiful skirt, and I just said, ""Oh, your skirt is so
   nice. Where did you bought it?"" She was like, ""In Ireland,"" or something
   like that. I said, ""Oh, are you from Ireland?"" She was like, ""No, I'm from
   Germany."" I was like, ""This is my time to shine! Where are my five lessons
   from Duolingo? This is what I've worked for. Say something nice."" I was
   like, ""Okay, I know how to say your skirt is nice in German."" I was like,
   ""Okay."" I was like, ""Yeah, I'm going to say it. I'm going to say it."" By
   the time I got the courage, she got off the bus.
 
 
  ","Mexico, Discrimination",Zayuri
13493,text,5963,6532,"Zayuri: Oh, yeah, yeah. Now I remember. She got in the bus, and the buses
   in Zacatecas have these sensors that, every time you step in, they make a
   noise. You have to get away from the line because they start to charge
   more. It's like every person gets a beep, and that's one ticket. So, if you
   stand there and it beeps twice, you have to pay twice. She wasn't getting
   away from there and the bus driver got angry. She didn't understood why the
   driver was angry, so I will say to you, ""You need to get out of the line.""
   She was like, ""Okay.""
 
 
  ","Return to Mexico, Challenges, Cultural differences",Zayuri
13494,text,2492,2759,"Zayuri: I could literally go right now. I have my backpack with me. Yeah,
   because being with them will mean a chill afternoon. I just have to read
   for them or help them out with their homework, maybe do some cleaning, make
   the dinner, and that was it.
 
 
  ","Time in the US, Pastimes, Working",Zayuri
13495,text,1461,1959,"Sometimes I was like, ""You guys
   need me to babysit?"" ""No, we're okay right now."" ""Are you guys sure?
   Because I could go there. I know that I'm like 40 minutes away from you,
   but I could go. Really. You just hit me up if you need more."" And 10
   minutes later, ""Are you sure that you don't need me today?"" [Loud voice].
   Because my brothers, they're not annoying, but they're very loud,
   especially when they're together. So, I was like, ""Yeah, I need to get away
   from here.""
 
 
  ","Time in the US, Pastimes, Working",Zayuri
13496,text,1264,1959,"Zayuri: There was a girl. She was around four years old. And there was the
   boy. He was around eight or something like that? But they were really calm,
   and they were chiller than my brothers. Sometimes I was like, ""You guys
   need me to babysit?"" ""No, we're okay right now."" ""Are you guys sure?
   Because I could go there. I know that I'm like 40 minutes away from you,
   but I could go. Really. You just hit me up if you need more."" And 10
   minutes later, ""Are you sure that you don't need me today?"" [Loud voice].
   Because my brothers, they're not annoying, but they're very loud,
   especially when they're together. So, I was like, ""Yeah, I need to get away
   from here.""
 
 
  ","Time in the US, Jobs/employment/work, Occupations",Zayuri
13497,text,1057,1213,"Zayuri: Well, my favorite part was obviously the school and everything. I
   had a really good job babysitting for a family, and that was really fun.
 
 
  ","Time in the US, Jobs/employment/work, Occupations",Zayuri
13498,text,33101,34544,"Isabel: Well, if there's anything else you'd like to add, or you want
   people to know before we wrap up?
 
 
   Zayuri: What else? I mean, it's hard, really hard trying to leave
   everything. For example, my dad, I remember that he told us, ""Don't even
   get too attached to your friends because you don't know if tomorrow we're
   still going to be here."" So, it was like, “That's nice advice for my first
   day to school. Thank you. I'll make the best that I can with that.” So, I
   remember, that even talking to people for me was like, “What's the point?
   Am I going to see you next week? Probably not.”?
 
 
   Isabel: Not allowing yourself to get attached.
 
 
   Zayuri: To anyone, even on a friendship level. I was like, ""What's the
   point?"" For example, I could never had friends over because my dad didn't
   even like us to share the address. Because we were living on part that was
   full of other migrants, so he was like, ""No, there's no gringos coming out
   to this area. You don't know how they're going to react. If something
   happens to them, and they're in the whole right to do it, but they try to
   call the police, you don't know what kind of problems we can get into.""
   That was like, ""Okay. So, no friends over. Can I go to other friends?"" ""No.
   No, no, no, no, no."" So, you'd have to have McDonald's and go back here
   before sunset. All right. And that was the way to go. [Interview ends
   00:40:","Reflections, Friendship,  difficulty, Sadness, Mixed-status, The United States",Zayuri
13499,text,15376,19602,"Zayuri: Yeah, it was really annoying, because, for example, a couple of
   months ago, like two months ago, I got robbed here. That whole day was such
   a bad day for me. I don't remember much; I just remember the downhill of
   it. I went to a cineteca, and I had two phones by this time. I will say
   that one was mostly for work, it was very simple, it didn't even have a
   nice camera or anything. That phone had been in the family for like four
   years. It was first the phone of one of my uncles. Then he gave it to my
   grandma, and my grandma gave it to me. And it was still working. It had a
   couple of malfunctions, but it was working. That was my phone.
 
 
   Zayuri: Then I had a nice one that I bought with my savings because of the
   camera, because I wanted to take pictures and everything. On that day, I
   went to the cineteca, I went to the bathroom, and I dropped the one that
   was for my work and everything. I dropped it, and the screen just turned
   black. I was like, ""Okay, this is not good."" It did turn off. It did turn
   on, and I can hear it, but I didn't saw anything at all. I was like,
   ""Okay."" So, I was like, ""It's not a big deal. I still have the nice one. I
   could just live with just one. That will be okay."" I was trying to not pay
   that much attention to that.
 
 
   Zayuri: So, I was walking around, trying to get a couple of pictures. It
   wasn't even that late at night. It was like 9:00. There was still a couple
   of just people walking around because it was in [inaudible]. I was like,
   ""Yeah, this is okay."" I was trying to be calm because I still had the thing
   for the phone. I was like, ""Yeah, it's not that bad. I still have this
   one."" Then I got robbed. They took that phone—
 
 
   Isabel: In the same day?
 
 
   Zayuri: Yeah. They took that phone away, and they took my money. Then I saw
   a couple of police officers, and I told them—because he wasn't even
   running, the person who took my stuff. He was walking. I was like, ""Yeah,
   he just robbed me. Could you do something about it?"" And they didn't
   believe me because I had the other phone. So, they thought that I was
   trying to scam him. They were like, ""Yeah? He took your phone? And why do
   you have one right there?"" And I was like, ""I can prove that they're both
   mine. I can unlock that one, and I can show you the pictures on it,
   whatever you ask me."" They told me that they couldn't—how do you call that?
 
 
   Isabel: Pat down or legally search?
 
 
   Zayuri: They couldn't do that. I was like, ""Yes, you can. I'm pretty sure
   that you can do that."" It was like, ""No, there's no witnesses. We can't do
   anything about it."" I was like, ""Okay. I think I'm going to leave right
   now."" I didn't have any money with me, and my Uber with my credit card was
   on that phone. I was like, ""I don't know how am I going to get to my
   house,"" and I was really, really far away from my house. I was like, ""Okay,
   can you guys take me there?"" I said that to the police officers. They were
   like, ""No. We don't go that far. We just have to stay in our area."" I was
   like, ""So, what do I do now?"" They were like, ""Take a taxi."" I was like,
   ""Okay.""
 
 
   Zayuri: I remember that I was so depressed because when I saw the police
   officers, I was like, ""Yes! I'm going to get my things again!"" I didn't
   even care if he went to jail or anything. I just really wanted my stuff,
   and I told them right there, “I don't care if he goes to court or if
   anything. I just want my stuff back. That's it. I'm not even going to press
   charge. I just really want my stuff. I need it. That's my phone, and that
   is my nice phone.”
 
 
   Isabel: You bought with your own money.
 
 
   Zayuri: The other one is broke. They didn't care. I remember I just got to
   the house, and I said to my roommate... She was like, ""What happened? You
   look so sad."" I was like, ""Yeah, I didn't have a nice day. We'll talk about
   it in the morning."" I just went to sleep. And in the morning, I was crying
   with her, and she was like, ""What happened?"" I was like, “I don’t know
   where to start” [Mimics crying]. That was really traumatizing in the
   beginning.
 
 
  ","Interactions with police, Profiling, Mistrust, Mexico",Zayuri
13500,text,11840,13532,"Isabel: Yeah. Yeah, that's also kind of some rhetoric we hear is, when
   someone spends time in the United States, then everyone assumes, oh,
   because you lived in the US for a while, you think you're better or you
   have more money or all these ideas may not even be true.
 
 
   Zayuri: No, it's not even true. So, my father told me, ""You're about to
   turn 18. You go to Mexico."" I was talking about going to college, and he
   said, ""Oh, hell no! You're not getting to college in here."" I was like,
   ""Well, why not?"" He was like, ""Have you ever heard of a student loans?"" I
   was like, ""I think I have seen memes about it. That's about it."" But I
   couldn't understand. Still, right now, it's a very abstract concept to me.
   How can you debt that much money by going to the school? How is going to
   college that expensive? That's crazy expensive.
 
 
   Isabel: No, I know.
 
 
   Zayuri: It's just way too scary for me. He said, ""We can't afford to pay
   college here. If you want to go to university, it's going to be in Mexico,
   and choose a state where you have family because you are going to live with
   them."" So, I went to Zacatecas, and I got into college. I didn't even last
   a semester. I drop out. It was just too much. It was horrible.
 
 
   Isabel: What was difficult?
 
 
   Zayuri: Everything. I mean, being away from your family and having to—I
   mean, they helped me out, or at least that's what my father said, but I
   still had to pay a part of the rent and food services and everything and
   having to work and going to a college at the same time. Also, especially in
   Zacatecas, the salaries, the wages, are so low. It was depressing.
 
 
  ","College,  student loans, The United States,  misperceptions, College, The United States, Return to Mexico, Disappointment, Opportunity,  depression",Zayuri
13501,text,4771,5962,"Isabel: No, what you did like, any subjects or activities or music,
   anything like that.
 
 
   Zayuri: Well, languages I always liked, and art class. Yeah. Music and
   painting mainly. I'm such a stereotype. [Laughs].
 
 
   Isabel: Of what?
 
 
   Zayuri: I'm really a stereotype because I also like things like math and
   all of that. But I wasn't even that good. I like it because I saw it as a
   challenge for myself, but I wasn't even that good.
 
 
   Isabel: Yeah, but that natural curiosity is still pretty unique. Like, oh
   my god, I'm not great at math, but I really love school and I want to do
   well. It would always make me so upset when somebody was naturally just
   really good at math and didn't care, didn't like it.
 
 
   Zayuri: Yeah. And what is motivating to become better is because right now
   I only speak good English and Spanish. That's it. Now, I've been trying to
   learn German for like a year and a half, but on my own completely, just me
   and the Duolingo and that's it. [Laughs]. But it hasn't been that good. One
   time I was in Zacatecas and I saw a girl, and she was German—I don't
   remember how I figured out that she was German.
 
 
  ","Hobbies, Language",Zayuri
13502,text,3264,4440,"Zayuri: Yeah. It's just better for me, for my mental health in general
   because I also have anxiety. So, the noise really triggers me out, and I
   get headaches and stuff. I was like, ""Yep, got to get out of here.""
 
 
   Isabel: Yeah. You mentioned that you liked school.
 
 
   Zayuri: Yeah, I have always been a huge nerd. [Laughs].
 
 
   Isabel: I'm the same way.
 
 
   Zayuri: No, I really enjoy it. For example, nowadays, my brothers, they
   have better opportunities than what I had. For example, the things that I
   know about languages and music is because I looked for my way and because
   we were there. But growing up, my father always told me that we couldn't
   afford classes, and we couldn't afford to go to different schools and
   special schools for that. Now they're having it. Now that my brothers are
   here in Mexico, my father—well, my mom—because they separated. Now she's
   taking them to the languages school, and she's taking them to music classes
   and all of that. To be honest, I'm not jealous. I'm not like, ""Why do they
   have that and I didn't?"" I'm really happy for them. I understand that they
   are just getting better.
 
 
  ","Mental Health, Education",Zayuri
13503,text,4,13,Elizabeth,PERSON,Laila
13504,text,112,114,US,GPE,Laila
13505,text,120,126,Mexico,GPE,Laila
13506,text,171,176,Laila,PERSON,Laila
13507,text,199,214,three years old,DATE,Laila
